Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,Is Fraudulent,Account Age Days,Transaction Hour
43981697-b1b1-4ddc-af59-cec795c9aa5e,c4c5dc84-3292-4187-99cb-bfc04c278d23,236.66,1/17/2024 17:45,PayPal,health & beauty,4,35,New Ericton,tablet,1,120,17
f6b5fcff-4dd6-4e0d-80a0-3bac1b37cd3d,39b2aaf8-a357-43a8-a0fe-668478f98815,143.56,1/16/2024 17:32,debit card,clothing,3,17,North Colleen,desktop,1,353,17
d441caac-05c7-4be1-93ee-02f71e2e57df,985aa2d4-9d71-436c-ae3d-06b4e390c897,16.72,2/16/2024 23:22,PayPal,health & beauty,3,38,East Danielshire,mobile,1,279,23
bb9a71c7-b3bb-4396-a12d-442682a4cb37,2cf4e945-d238-42d9-8c19-81a7f91b8dfb,936.85,2/21/2024 10:00,credit card,clothing,3,30,West Stevenbury,tablet,1,222,10
9528008f-9220-4886-a023-4a4534c21a2a,31ea74ec-8e2b-4218-9392-4dcd3a8156b9,286.19,3/7/2024 2:39,PayPal,clothing,4,47,West Kristentown,desktop,1,16,2
44dcf31e-c7a9-4ac3-b5a9-c142ced1d113,40a92434-dc7f-4743-a3f2-ceda5718d69f,212.48,2/24/2024 10:37,bank transfer,toys & games,5,49,Mackenzieville,desktop,1,21,10
b8f752b4-7f6f-43c8-b41d-36cdab0c1c2a,5e54d5e7-488d-43eb-ac24-377421f0cada,529.34,1/24/2024 23:52,credit card,electronics,5,36,Sarahmouth,mobile,1,284,23
52983703-bb30-409d-86a0-9fc81960abbf,3d3b24f3-8f9b-44e3-a8b4-e679b8ef5969,160.23,2/28/2024 18:13,bank transfer,home & garden,4,22,Markland,tablet,1,208,18
39ccba40-fc1a-447b-93ed-6fbd78c1dc8d,aeb88363-990b-4751-95eb-a6ee214b82be,143.96,2/26/2024 16:18,debit card,toys & games,3,23,South Joseph,desktop,1,20,16
c49de34d-d013-4cee-af22-d4498fbb42c6,05123998-c9de-44e5-a579-bc079741632e,63.07,3/14/2024 7:58,PayPal,toys & games,1,13,Donnatown,tablet,1,260,7
adecbe75-eaa4-4ee4-81d4-ca5cb34ea4fe,a5f186d7-56d5-4283-b0a7-b689cf832a5f,288.93,1/30/2024 7:48,debit card,electronics,1,49,East Rebecca,mobile,1,58,7
21aea5df-6101-4410-b151-c398008719e8,822e2c84-62a8-4fd1-b34b-007686c40741,1095.4,3/28/2024 7:45,credit card,home & garden,4,33,North Steven,tablet,1,215,7
d738509a-4f15-4a42-b849-d8fb4d3f7cde,943f0910-a86b-4015-aedf-a46ae7bb3eb0,44.31,1/19/2024 9:26,debit card,electronics,4,28,New Christopher,tablet,1,244,9
24ba3189-9aef-4b2c-83b2-6b8ad46897a2,242c91a3-34cc-4a8a-bcf4-229aaa61f8bc,344,3/19/2024 3:37,PayPal,electronics,5,12,Avilaville,mobile,1,327,3
44079e45-bdc1-4eea-80f4-07679838c1ec,5120a046-25e0-4a40-97e9-4b2d68698746,439.73,2/13/2024 3:25,PayPal,toys & games,1,20,East Jessica,mobile,1,279,3
3786dfdd-5db4-406f-8c58-8b568b3b1ecc,87d556cb-7a00-443b-8018-9b1515a86fc9,34.57,1/27/2024 15:23,PayPal,electronics,5,43,Staffordstad,tablet,1,295,15
7c2a684c-eb90-4e89-81f3-ffbe0903587a,47c3e212-5277-4680-84b3-146d61c80926,99.24,2/18/2024 8:19,bank transfer,health & beauty,4,45,West Kristinland,desktop,1,8,8
f398460c-6d5d-4944-bdf5-528b89d4a723,b7853bee-a01f-4586-98d2-9a37e0b86714,235.75,2/12/2024 9:25,bank transfer,health & beauty,1,33,Michaelfurt,desktop,1,30,0
02a9bf22-8b75-4598-ac8c-8f6f8ba9f1fd,17a96031-7f07-4705-af8c-1b95cc3e6105,374.6,2/17/2024 18:38,PayPal,electronics,2,31,New Kelly,tablet,1,343,18
fd2ef2f7-8094-41a8-a031-acbe7a79ee5a,3a301c6c-6bed-422e-8a2d-dd0ede1e587d,139.8,3/29/2024 21:54,debit card,health & beauty,5,26,Reillyfurt,desktop,1,266,21
5055322a-2f30-4bc2-b7f3-c2bd63c44946,68ffe786-0591-4239-a080-ea33db5abdac,130.44,4/1/2024 13:01,credit card,home & garden,1,28,South Erikport,tablet,1,55,13
d9b4e0da-2194-49f1-91e8-ef9fd3d933eb,32effab3-76a2-4614-b2ae-e933bdd2e9f9,148.01,2/2/2024 13:49,debit card,clothing,2,26,Reneeshire,desktop,1,74,13
d08ebe8b-9809-420d-ad03-63851c1bf1b4,fc1cf8f7-c699-4ba3-9ed3-a7588fb3e825,245.21,1/9/2024 5:37,PayPal,health & beauty,4,41,West Natalie,mobile,1,7,5
e72abad1-9a7e-4750-89db-549e942b118e,a3150192-c2cb-47cb-a7cb-1f22b6fc0668,95.6,1/25/2024 5:16,PayPal,electronics,2,24,Anthonystad,tablet,1,42,5
75e73595-ef25-4e12-bc39-45f221b52e86,f794de27-b24c-4965-b297-6c35e89e268f,746.21,2/25/2024 19:49,bank transfer,health & beauty,3,30,Lake Amanda,desktop,1,139,19
215d04ba-7d2c-4bdc-a60c-18a3045c6b59,df94a5ff-49e7-46b8-8a69-cc75b1342a4f,208.15,2/25/2024 11:31,bank transfer,electronics,4,43,Jamesfort,mobile,1,120,11
089bd45a-1d8d-4a87-9579-c662995fbcf1,42f52937-6c1d-4901-9cc8-d6b7c479e18d,478.52,3/3/2024 19:10,credit card,toys & games,1,32,Port Calvin,mobile,1,270,19
9cc08bde-9de9-4f77-90d8-12b06d5e94db,5ffb387a-c6d6-42cb-8bf7-6ffc12109b25,144.48,1/24/2024 14:32,bank transfer,electronics,1,27,Tonyastad,mobile,1,244,14
ce22b51a-1c80-45f1-9c29-e7e2110c1817,38a089ef-0f77-4a99-bf04-864f0bf77747,128.02,1/16/2024 3:22,debit card,electronics,3,16,Pricetown,desktop,1,65,3
2e4fd44f-944a-4f4b-a945-78bc313d750e,fd0c2ef1-fc52-467c-92ba-5ff2b35b6e75,345,1/4/2024 7:47,debit card,home & garden,2,21,New Chelsea,desktop,1,193,7
e3d054d4-5d4a-40fe-bb43-4967cebe3865,2bcd97da-49e9-41ec-b454-2d31fd0a5ed2,36.7,1/13/2024 19:51,debit card,health & beauty,1,26,East Jaredside,desktop,1,320,19
cf2f7cd8-f7bc-4bb8-9d44-087968b0a60a,8fb8a11f-2545-4837-931a-81759e55fb69,132.76,1/16/2024 0:42,PayPal,health & beauty,1,17,New Jessicaville,tablet,1,141,0
35eee5df-a555-445d-a383-03c152e17f0d,399b81aa-fec6-4483-b79d-226f86c912b9,307.94,2/1/2024 8:45,debit card,home & garden,2,31,North Sandra,desktop,1,149,8
fae6d7c4-1a1f-485f-b668-7ede5773e955,e0319a8a-8145-4dab-81ed-3dac0bd44538,2455.65,2/14/2024 21:21,credit card,toys & games,1,16,Deborahview,tablet,1,263,0
19b2d928-24a7-47aa-a511-e0ebb96b0f52,89ee0e81-e368-490e-911f-d25d66b841c1,17.72,1/2/2024 15:16,PayPal,health & beauty,3,54,North Debraville,desktop,1,246,15
9b41dc8c-15d9-4b74-a80a-bd898b68a3be,b946cc0a-e33b-42fa-9f1b-902219e65261,43.51,1/6/2024 1:34,credit card,clothing,5,36,Lake Evanville,desktop,1,75,1
bb70d489-5ca1-4bd5-bd7f-0202cdd23f77,df5422cc-9c65-44d4-9c0e-1b07c9751e06,65.89,1/29/2024 21:21,credit card,clothing,2,40,Tylertown,desktop,1,85,21
1cda0954-3369-46a9-82b5-1c76ac4aa0aa,20884bfd-0436-4e8e-9f5a-97e6b22c46e8,157.35,3/11/2024 20:33,PayPal,toys & games,3,24,Gillborough,mobile,1,252,20
b0bc4617-2fa6-4133-827c-466a45534336,80d08143-888e-4aaf-83d1-20af51e531b6,53.47,3/11/2024 13:37,bank transfer,clothing,1,26,South Amyside,mobile,1,43,13
38429eb4-afc0-4a1d-87cb-a817409a431f,6944533a-df74-43c3-91db-5e17bc3b7843,54.49,2/16/2024 22:29,debit card,health & beauty,5,16,East Charlesmouth,desktop,1,283,22
db303f4a-5d42-4da2-abf6-78721bac3eca,4e738cfd-6cb1-4e67-b6c6-bb94f3a1bcc4,114.5,1/27/2024 5:11,bank transfer,home & garden,1,18,Alexburgh,mobile,1,274,5
d6d59f01-1aac-466e-b436-abee497df5af,12b8e357-31cb-4776-b43b-a8bf476bc687,414.58,1/3/2024 4:01,credit card,clothing,4,34,South Thomas,desktop,1,53,4
2c83c139-34a4-4569-9994-14c3371dddc9,1357dffe-ee8e-4a88-a06d-5e5c27d95e3d,34.7,2/13/2024 19:07,credit card,toys & games,5,42,Johnsonberg,tablet,1,129,19
bbc97c58-4d26-465c-a2dc-b34cec840dc1,f86c8812-3526-4929-b267-6dba6b14a0bf,20.03,1/18/2024 8:12,credit card,toys & games,1,42,North Jessica,tablet,1,250,8
74e9e69c-da9a-4899-a485-8d6a218fa03e,6ccec00c-820b-4b83-86a1-eff5d8f2dd49,150.39,3/8/2024 21:35,debit card,health & beauty,2,39,Websterchester,mobile,1,82,21
c175536a-148c-4262-b3d6-17cc5b90c3fe,ff7129a6-3d1d-4096-bb4b-488d843232f1,200.88,3/22/2024 1:09,debit card,electronics,3,54,Whiteport,mobile,1,9,1
210f9ac7-3cac-4759-9f8a-7fa7dbcaa4ec,5076a62d-3eb1-4054-a28d-7a9df64119ad,99.65,3/15/2024 5:36,bank transfer,home & garden,3,27,West Karaburgh,tablet,1,114,5
d309def3-32f7-47a6-ab33-4d526fca12f5,0061bb2a-3ae4-498f-8ce4-0682ceb6ff0f,78.77,3/6/2024 6:20,credit card,electronics,5,21,North Joshuaborough,tablet,1,257,6
dedb61e3-9622-4550-a38b-4114326cf526,a691b99e-af2b-4682-b282-3348ab789fee,268.96,3/23/2024 12:54,bank transfer,toys & games,3,36,South Danny,mobile,1,235,12
cfa79255-79c2-4f67-a8b4-9c3c232546c7,cfd0aa93-034e-4abc-a4c5-b3df5f21cdb8,119.51,1/6/2024 6:02,credit card,electronics,1,22,Ashleyberg,tablet,1,140,6
5c66e6bd-fc2f-4a86-90fa-16ed63280f69,a218588b-3893-440b-872a-2c257290b6ec,128.06,1/8/2024 7:45,debit card,toys & games,4,54,Torreschester,desktop,1,173,7
273d43ef-76b0-4d60-ac1a-befd459132ec,bace4d01-b5d9-48d1-8f59-b65652531457,19.89,2/8/2024 9:05,bank transfer,home & garden,1,39,Cherylshire,desktop,1,107,9
d0db4bff-5e32-43e5-851f-75ee12ab711e,b8b6d6ab-b546-46e9-8141-2637ead95ec9,193.31,2/20/2024 13:14,PayPal,toys & games,4,32,New Carolynbury,mobile,1,93,13
aadce7e8-aea7-458c-bc80-1a84fba8737f,7369c386-2c62-423f-86f4-a8101873ec90,26.28,2/19/2024 3:46,PayPal,home & garden,2,38,Port Audreyville,mobile,1,221,3
92f6d722-c841-487f-b442-8bfa168937c4,7cd40edf-51b2-4be4-b982-325d65104c0d,120.42,3/5/2024 4:25,bank transfer,toys & games,5,39,West Nicholestad,desktop,1,134,4
1e789ea9-1fdf-4a41-8fc6-47ee08dfe133,8bf87cc7-f6ac-471b-9909-67d3c48bafba,296.35,1/23/2024 3:21,bank transfer,electronics,2,41,Wagnermouth,tablet,1,277,3
3848b4ba-5cb4-4fdd-9501-bdf5cf9956c5,6c44d8c9-22c5-4e26-b375-7c296fbc7354,407.32,1/10/2024 17:23,credit card,electronics,3,29,New Pamelachester,mobile,1,144,17
0eb5a1b3-1bf9-479e-99ae-20c71a5b1248,08adf326-c8c1-4333-9133-d0d7f87a2287,85.24,3/7/2024 10:38,debit card,health & beauty,4,48,Cooperbury,desktop,1,188,10
f09bb38d-382a-4c4a-bae0-ef81b1795926,d4c2fb19-27fa-4c9f-8d33-6070c34cf01f,205.16,3/30/2024 17:19,PayPal,toys & games,1,24,East Seanbury,tablet,1,315,17
e09fc484-6d9d-4063-adf6-a04e028e3547,ef3ddd50-e841-46c6-bd93-618b9694ec88,57.84,3/21/2024 0:32,credit card,electronics,3,39,North Lori,tablet,1,235,0
90f2e3b7-efeb-4eec-aaae-6d3b9f739196,4b7b700e-32a6-4f80-83fe-31713ae4f69f,10.03,2/24/2024 21:09,credit card,clothing,1,38,Masonberg,desktop,1,170,21
6f66f68d-b66b-43eb-b5f8-5ac09b7953ee,3dd24986-e50c-4696-91af-9158ce99be7f,247.54,1/17/2024 21:02,credit card,health & beauty,3,30,Port Christopherville,mobile,1,165,21
636304cf-6a3d-4f47-84fc-e70be0dc1527,56518d37-8dd4-4baa-8d83-38719a3a2869,176.65,2/14/2024 0:01,bank transfer,electronics,1,50,North Rickey,desktop,1,320,0
f15117fe-85bb-4a97-aba3-e8cdbc54045e,0d95bd59-8dab-4ac5-9d99-e47ea77ffcd4,198.34,2/10/2024 13:45,credit card,electronics,1,35,Ritaside,tablet,1,302,13
2144220e-f740-4906-880d-4305c715006f,d7f8b986-3a46-4e96-9144-1c2dad1bd2e0,246.11,1/16/2024 22:54,bank transfer,clothing,4,34,North Danaside,tablet,1,294,22
e673ca73-3a16-40a0-88e3-64cb119df777,7a79cd6e-b2c6-4eec-b6bc-c1b0aa15ff27,450.14,1/8/2024 7:04,debit card,health & beauty,3,42,Aaronborough,tablet,1,238,7
717fff4c-73be-4797-803f-5eaec14329ea,af400321-ebb0-4a0b-b8c9-28ab05f4c8a7,468.54,1/30/2024 14:54,debit card,toys & games,2,30,Georgemouth,desktop,1,43,14
cbe49b8f-ae31-45ad-bb51-728fd7a7460e,78880f22-eb40-401e-ad8f-bf079ebc5b38,133.54,1/7/2024 3:24,PayPal,clothing,5,30,North Stephanie,mobile,1,157,3
23c10d5d-2605-4bb2-9ad0-03b0a44654d2,f4d70bff-3b8b-45a3-af6a-56f58ba30709,261.77,2/21/2024 4:05,credit card,home & garden,4,31,West Annborough,mobile,1,269,4
19057406-ad46-42e2-a33a-a0af02b4f5a1,a7fe6e4c-9e36-474a-840d-39299345c3c3,255.41,2/12/2024 3:30,credit card,toys & games,4,43,Ayalaberg,mobile,1,235,3
c02a5447-670c-4d29-ae7f-f54b03bd037f,f1928688-8b50-42c2-ab96-69d09ca8d777,275.43,2/17/2024 3:02,credit card,toys & games,4,37,Lake Adamborough,desktop,1,280,3
e6c248ce-7214-42b0-8e11-bc422dccead3,25cbb88c-4940-4c07-ad76-3990feb44e1d,351.8,1/31/2024 6:55,credit card,home & garden,5,24,Randallshire,desktop,1,282,6
df3eaaf6-e0a4-474c-94ad-10350c7a5b34,51ab2148-c2d6-436a-a72e-6eaa176eafa8,264.11,2/14/2024 16:29,debit card,health & beauty,4,26,Mccallstad,desktop,1,166,16
1e8f1be1-4be6-45a6-a563-f9af3487e1f6,0094c733-1ad9-4df4-bf9a-4444cc2015f9,196.02,1/31/2024 23:33,PayPal,toys & games,1,45,Lake Stacey,mobile,1,102,23
ca0bbd6e-d814-476b-b752-9da005e6a0d7,40814d2d-2178-4275-af33-b62c5965de71,69.75,2/12/2024 5:51,PayPal,clothing,4,32,Armstrongtown,desktop,1,330,5
d18e4bf5-3b96-48c0-b5a8-17ad4435a35c,46f5b4bc-d1e3-4838-96f1-bc8180897dbb,85.08,3/17/2024 4:58,credit card,electronics,2,34,Morrisstad,tablet,1,50,4
cd478e9f-1b56-4d62-a2c5-24f767a72f11,22cb3090-49a3-43a7-aa78-9a25ae4ff761,183.16,1/25/2024 7:34,debit card,toys & games,5,20,Ricestad,mobile,1,174,7
316d97f5-d9dc-465e-9316-d312e2804806,7111fa98-69c0-44f5-846f-142219c19aeb,12.12,2/5/2024 14:34,debit card,clothing,4,39,Port Sara,mobile,1,301,14
1fedd97e-f5e3-4101-bda4-7565511083f3,bbf64d3d-083e-4d76-ae41-edf63523682f,151.52,2/15/2024 18:41,debit card,home & garden,5,14,West James,desktop,1,61,18
18b96e72-1f89-4009-a504-e1daeb9042c8,22a3b3be-c30c-41b6-a3f9-ecfdf63dc84c,78.88,1/23/2024 4:43,credit card,electronics,2,42,Stephanieberg,tablet,1,46,4
b989d813-3d4a-4ba2-934b-2e8b387c0153,0b1f43cb-3e74-427a-9530-36ad90cd08ae,717.6,1/26/2024 20:13,PayPal,health & beauty,2,31,Port Jennifer,tablet,1,196,20
933896e3-dad0-4680-b7b3-82a271581999,fb123a2e-dc98-4381-8b21-7f7e7fee65e5,859.93,3/5/2024 6:17,bank transfer,home & garden,2,43,Wolfefort,desktop,1,355,6
67423602-7915-4d0c-8d24-deb287a84a9b,f4f91220-b5f8-4fda-a09e-f3adb40f3c48,12.17,3/11/2024 17:26,bank transfer,health & beauty,2,42,Alexandershire,tablet,1,168,17
ee668a61-8fe2-47f8-b7c4-73b53d928e17,3504ea64-42c8-4b1d-bf67-bd9eb9a39075,380.62,3/26/2024 0:49,PayPal,health & beauty,1,41,New Donaldton,mobile,1,104,0
bf303d39-eec6-4b68-bb1c-d2d6b143b6b8,388bca94-c545-4029-aa72-fe4ba6a9659d,170.11,3/5/2024 8:17,PayPal,electronics,3,33,West Pamelaton,desktop,1,40,8
c4ae1d85-25fe-49e2-9057-a9843c1546be,01d71387-8e11-44ad-a425-501eb88d943e,124.75,3/3/2024 8:42,PayPal,clothing,1,41,Garciaport,mobile,1,91,8
7bd83f01-91c8-4c31-b3de-7ee23807cc37,795b45d5-11d9-4a42-87ca-c85cf536adf4,278.61,2/19/2024 9:05,credit card,health & beauty,4,10,Maryside,desktop,1,341,9
4652b069-c6b3-4c83-95f8-ece102ebaa68,900b037a-63be-47a9-9a0e-cefaf113fed8,63.95,4/2/2024 9:42,PayPal,electronics,3,34,Andradestad,tablet,1,268,9
231a669e-7026-4962-91ca-2186e0c1898b,15a2bc32-d807-4e56-9769-c6fe29135d4f,346.81,1/2/2024 10:36,credit card,clothing,3,38,Figueroastad,tablet,1,181,10
2692f641-41a7-4850-8844-037bd8d70552,b06b4e08-a6ae-4f3c-90fc-fc586bfea117,25.32,1/20/2024 14:31,bank transfer,home & garden,3,35,Richardburgh,desktop,1,135,14
b63ee3c6-8a68-4a62-a22f-12606ce1b126,b107fb4f-8c09-4731-af47-6fec000b6583,424.29,2/22/2024 17:42,debit card,health & beauty,3,36,Kimtown,mobile,1,263,17
0e5f8dae-098e-41ab-bf7e-35053ddf2feb,d77a8988-ed47-42ff-b081-759c4d7dac2c,361,3/29/2024 12:39,bank transfer,health & beauty,2,44,South Charles,mobile,1,241,12
48513d21-7638-4ff0-8a75-ede2184ba6b2,576ce02b-634a-4419-8768-33b76636028f,59.11,2/26/2024 1:25,bank transfer,clothing,3,29,Woodmouth,desktop,1,209,1
113bb1f7-e5e9-4931-a88a-2d8490045107,d35a0949-086e-45a2-9f24-2a1bb316abeb,156.33,2/2/2024 11:00,credit card,home & garden,3,29,Garciashire,desktop,1,147,11
37afaa73-8a23-4998-9607-eea758255de6,cc11f5ea-e720-4c95-8b58-0e10bd2c096b,576.74,1/13/2024 4:17,credit card,toys & games,5,32,Espinozahaven,tablet,1,36,4
8899718f-cab9-468e-941d-909a3d7ed800,069e5d47-85b7-428c-8bc0-c8149164df59,35.99,3/18/2024 4:36,debit card,health & beauty,1,37,Port Kelsey,tablet,1,110,4
15130a2b-a854-4ce3-8cc7-93c5ff97e28c,724dc78f-323e-407a-b8bf-8d846811d8ff,217.81,3/21/2024 1:42,credit card,clothing,5,40,Riveramouth,tablet,1,340,1
bcfbd1ef-31ba-4bf0-888b-d2ed9246fb97,c50c889a-7e36-4f0e-9efa-9b0e1815087f,144.48,3/17/2024 1:13,credit card,health & beauty,1,26,North Shellyberg,tablet,1,239,1
db5a11d0-807c-42d5-a4ec-a8bd5e6671a8,9eaa68df-d457-4268-9107-3f9ccfb80720,27.21,2/7/2024 12:09,PayPal,toys & games,4,46,North Robertborough,desktop,1,29,12
ce9ee944-04b7-4a9f-bfbd-9379a3315c33,cacee131-8300-41ae-9cb5-6754f9c5060b,179.23,3/6/2024 7:04,debit card,health & beauty,1,28,South Charles,desktop,1,20,7
0c9d4792-5a31-4eae-be6c-390f0d6ce32f,a3c31134-0f41-45e3-8650-50ff7661bf97,254.74,1/14/2024 6:50,bank transfer,home & garden,3,26,Port Adamborough,desktop,1,338,6
57e92f56-3e46-4b2f-8b44-0ba3633904e9,b6c17ed7-9922-4d16-8df7-4d52f46eadea,331.75,3/2/2024 21:32,debit card,health & beauty,5,31,Port John,desktop,1,148,21
97fbc113-807d-4e24-98b2-1f8bbf6b8a3d,f50c715c-30a4-44c8-944d-9de34cff3cd4,345.1,1/3/2024 2:26,debit card,toys & games,1,29,Reynoldschester,desktop,1,145,2
649e2731-ddf5-40e1-a0e2-7e2e6e048dbf,b81adf1b-4639-476c-a9e6-86ae1ff1827d,224.29,3/30/2024 20:05,bank transfer,toys & games,3,31,Loganborough,tablet,1,48,20
df424aaf-9bf1-4105-877d-b3540f2413af,375d2130-c3bb-4eba-8c17-489b516edd98,109.65,3/24/2024 13:38,credit card,electronics,5,39,Dorseyland,tablet,1,99,13
a407377a-a5f8-4786-9028-82ba38570d96,d429f157-19a2-4471-8670-139f916635eb,84.64,3/11/2024 10:20,credit card,home & garden,3,39,Lake Angela,mobile,1,27,10
dc58fd18-db62-4381-b471-4e2dfff4882b,510883d9-8abe-4b9c-9f42-011ce0aded10,143.65,2/12/2024 15:48,debit card,toys & games,4,34,Garciaborough,desktop,1,221,15
ef108935-67c7-4b17-b15d-e8e3cfbca406,6f99c7d3-f3fe-4cd7-8aee-342d0c877f4f,433.77,1/23/2024 21:57,credit card,clothing,3,37,Port Nicoleview,mobile,1,51,21
ca86b39b-80de-447a-8d3b-1b951aa0b70e,0c972989-cf1d-4e38-87ec-4c3444d55551,282.8,3/29/2024 11:17,PayPal,electronics,2,21,Port Stacey,mobile,1,265,11
d9d854df-ba65-4808-b77b-7ff37fddcd6f,93060f3c-f8c3-4ae8-9db8-b1100a4ad7e6,108.71,1/24/2024 4:51,credit card,home & garden,1,44,Jacobside,mobile,1,51,4
d47aff06-7591-4338-adfc-39380c29d355,866af947-6f05-4de0-b4c4-b12f64650aaf,95.34,3/9/2024 4:25,PayPal,home & garden,3,14,Amandatown,mobile,1,297,4
7e046761-646f-4ae4-b12d-b09c7f146a92,e363d66c-dec3-4b92-95cb-e6fd884a1372,492.41,2/15/2024 19:54,bank transfer,toys & games,1,15,Markport,tablet,1,160,19
b676ed3e-267a-4fa3-ad15-17c5a352a7e7,3d7278b5-077f-4a21-b802-15774769acb8,231.19,1/4/2024 4:07,credit card,toys & games,4,38,South William,tablet,1,301,4
97677ea7-2fd8-4cb1-8ff6-29163537b9eb,aa7fad7a-5438-4e38-8b38-f3f5688dc075,462.13,1/28/2024 8:21,bank transfer,health & beauty,2,44,Sanderschester,desktop,1,271,8
79073d6a-0ec7-4c52-9cc8-a31b9823ad3f,efdbf9bd-3c06-45ee-8d13-bcc8128d9a5d,672.56,2/27/2024 17:24,debit card,home & garden,2,32,Evansview,tablet,1,309,17
1690c54f-de68-4d32-bd5d-a9aefa77e845,66103bc9-72df-4fa3-be9d-f9a0c02567e2,282.48,2/29/2024 12:01,PayPal,electronics,1,46,East Heather,tablet,1,166,12
391e09ae-9fc8-4024-9563-a7deb5107444,a1ea78c7-745f-4dda-a8a1-1ad444688baa,112.11,2/24/2024 3:06,debit card,home & garden,4,38,Lake Taylor,mobile,1,116,3
3889c478-9051-4639-835d-c9ae38ad04ba,38edb93c-4e11-406d-be48-aa683793353d,119.4,3/27/2024 3:45,debit card,health & beauty,1,35,Roberthaven,mobile,1,210,3
20e0c906-71c9-4c2e-a175-29216817b948,1aea2457-b93a-4bcf-a4f6-00336415be6a,1619.95,3/22/2024 14:26,debit card,clothing,2,36,Michelletown,tablet,1,4,14
deaadc39-ed7e-4f4e-b599-580cd01b78de,1cf0ea99-4757-44df-b5a0-dea56f33ea85,94.53,2/15/2024 10:13,PayPal,clothing,5,41,West Patrick,tablet,1,247,10
ada677f0-81fe-4673-af4d-2aa0c05ff4ed,48e71a46-1847-4ab0-aea4-5fb4f4357fb6,17.14,2/11/2024 17:55,debit card,clothing,2,21,Smithtown,desktop,1,129,17
76bd1458-3342-4d3d-8b84-172b2772e383,4606c11d-dd0e-48f5-a8e1-446d5a943d48,535.03,3/21/2024 6:38,credit card,clothing,2,23,Port Lisaville,mobile,1,15,6
9e3bb96f-9705-4aab-a305-cc126a93950d,e2777baa-4b70-45a2-9c96-dcd7ac2d5175,19.9,1/6/2024 11:26,PayPal,toys & games,4,36,Crystalmouth,desktop,1,114,11
89d23f22-0a96-44d4-a5cf-c1416f91c2de,83a515c5-d5bd-4b5a-bf05-c171a94969a1,638.13,1/7/2024 6:34,bank transfer,clothing,1,69,South Amanda,mobile,1,288,6
9ed71436-3a9e-46c0-bfdd-87bd321e7cb0,e4ea9842-b060-4e5a-a3ec-fc68ac0a5371,36.63,3/20/2024 5:03,PayPal,health & beauty,1,43,Calvintown,mobile,1,354,5
48ea09fd-5056-44f0-ac40-10e10a8e71d7,6e7f116a-11a6-427d-b265-d63269fb9dc8,537.6,1/27/2024 9:57,credit card,home & garden,2,33,Christophershire,desktop,1,343,9
f94951b9-a586-498e-a7da-7562dc32d958,c1947004-462e-4d19-8b2a-33577e99e52c,26.63,2/11/2024 14:39,credit card,clothing,3,23,Stephaniemouth,mobile,1,92,14
a29a9172-0207-4c54-b3b8-a670f798ed50,0d97cd9d-0b7a-4458-a13a-24a13ff8e651,354.95,3/9/2024 14:05,PayPal,home & garden,5,37,North Sean,mobile,1,11,14
7c2fd09b-3a33-49d2-84a3-3e08013bec79,a9a9d867-8b9a-41de-b31b-8646b6b310ca,35.85,1/7/2024 11:15,bank transfer,clothing,3,29,Port Stephanie,tablet,1,74,11
3714f120-5298-4ad6-a59b-a62902936b3b,e6690e1b-19f8-4243-bc75-2318a05361b1,274.15,1/9/2024 23:50,bank transfer,electronics,1,45,Levyhaven,tablet,1,126,23
2fbffd93-fc8a-49d0-9a03-2c30dfeb3a2a,ddc906de-1e75-4f06-8005-4d9db47e68ba,108.26,3/31/2024 1:11,PayPal,home & garden,4,28,Port Jasonberg,mobile,1,294,1
be1a56bf-7a19-4abb-ba3c-02df3c437f4a,aa8dd69f-e6c1-4b49-bbaf-71340839c4a1,132.9,1/16/2024 23:21,debit card,home & garden,3,11,Williamsbury,tablet,1,109,23
6fed4f0b-e7d3-4ca8-8245-d38a0c8b6bf3,823ff648-9c8f-45c4-86fa-b54e55d91798,90.25,3/13/2024 5:09,bank transfer,electronics,4,40,Vanessaborough,mobile,1,342,5
a293392b-f104-4d9e-8486-b20c79ebcc89,298fbf73-f195-4ca2-8618-a2770e2efec3,207.01,3/28/2024 10:20,bank transfer,home & garden,3,50,West Emilyshire,desktop,1,192,10
535fa898-3d71-4e71-9e02-8b84de1e7460,c32b46fa-891a-42bb-bbf4-4fe005d7e21e,78.45,3/15/2024 20:02,bank transfer,toys & games,4,29,Sarahstad,desktop,1,62,20
0a6d9c9f-668e-4300-8125-f7dfad6eae86,c4c01533-d6ca-4555-8a8e-4c57645e6a11,389.57,1/17/2024 14:50,bank transfer,electronics,1,33,Anthonybury,tablet,1,219,14
42d9c973-ff1d-4740-a3ba-cbe1b53cc9ec,0099abbf-3571-4df2-a853-074297b804d2,486.97,3/12/2024 12:59,credit card,health & beauty,5,51,Martinshire,mobile,1,68,12
2458d861-a0bb-4622-b871-15f0162152c6,abce16be-ee85-4dde-bb5a-7111d176d790,110.4,4/2/2024 17:24,bank transfer,home & garden,1,38,New Gregory,tablet,1,9,17
46fd3897-f666-4d8b-954e-6e616190ecda,73ecedf9-6cec-438a-99b9-9b0bf191b637,12.03,2/11/2024 1:21,PayPal,home & garden,3,45,Wagnerbury,mobile,1,332,1
